naics_code,end_use,scenario,net_electricity_demand,residual_fuel_oil,distillate_fuel_oil_and_diesel_fuel,nat_gas,hgl_excluding_ng,coal_excluding_coke_and_breeze
336111,End Use Not Reported,Adoption of BATs,0,0,0,0,0,0
336112,TOTAL FUEL CONSUMPTION,Adoption of BATs,10.05,0,0,16.75,0,0
336112,Conventional Boiler Use,Adoption of BATs,0.67,0,0,1.34,0,0
336112,CHP and/or Cogeneration Process,Adoption of BATs,0,0,0,2.01,0,0
336112,Process Heating,Adoption of BATs,0.67,0,0,8.71,0,0
336112,Process Cooling and Refrigeration,Adoption of BATs,0.67,0,0,0,0,0
336112,Machine Drive,Adoption of BATs,4.69,0,0,0,0,0
336112,Electro-Chemical Processes,Adoption of BATs,0,0,0,0,0,0
336112,Other Process Use,Adoption of BATs,0.67,0,0,0.67,0,0
336112,Facility HVAC (f),Adoption of BATs,1.34,0,0,4.02,0,0
336112,Facility Lighting,Adoption of BATs,1.34,0,0,0,0,0
336112,Other Facility Support,Adoption of BATs,0,0,0,0,0,0
336112,Onsite Transportation,Adoption of BATs,0,0,0,0,0,0
336112,Conventional Electricity Generation,Adoption of BATs,0,0,0,0,0,0
336112,Other Nonprocess Use,Adoption of BATs,0,0,0,0,0,0
336112,End Use Not Reported,Adoption of BATs,0,0,0,0,0,0
3364,TOTAL FUEL CONSUMPTION,Adoption of BATs,16.75,0,0,14.07,0,0
3364,Conventional Boiler Use,Adoption of BATs,0,0,0,4.02,0,0
3364,CHP and/or Cogeneration Process,Adoption of BATs,0,0,0,3.35,0,0
3364,Process Heating,Adoption of BATs,2.01,0,0,2.01,0,0
3364,Process Cooling and Refrigeration,Adoption of BATs,2.01,0,0,0,0,0
3364,Machine Drive,Adoption of BATs,4.02,0,0,0.67,0,0
3364,Electro-Chemical Processes,Adoption of BATs,0,0,0,0,0,0
3364,Other Process Use,Adoption of BATs,1.34,0,0,0,0,0
3364,Facility HVAC (f),Adoption of BATs,4.02,0,0,3.35,0,0
3364,Facility Lighting,Adoption of BATs,2.01,0,0,0,0,0
3364,Other Facility Support,Adoption of BATs,0.67,0,0,0.67,0,0
3364,Onsite Transportation,Adoption of BATs,0,0,0,0,0,0
3364,Conventional Electricity Generation,Adoption of BATs,0,0,0,0,0,0
3364,Other Nonprocess Use,Adoption of BATs,0,0,0,0.67,0,0
3364,End Use Not Reported,Adoption of BATs,0,0,0,0,0,0
336411,TOTAL FUEL CONSUMPTION,Adoption of BATs,6.03,0,0,4.02,0,0
336411,Conventional Boiler Use,Adoption of BATs,0,0,0,1.34,0,0
336411,CHP and/or Cogeneration Process,Adoption of BATs,0,0,0,0,0,0
336411,Process Heating,Adoption of BATs,0.67,0,0,0.67,0,0
336411,Process Cooling and Refrigeration,Adoption of BATs,0,0,0,0,0,0
336411,Machine Drive,Adoption of BATs,1.34,0,0,0,0,0
336411,Electro-Chemical Processes,Adoption of BATs,0,0,0,0,0,0
336411,Other Process Use,Adoption of BATs,0,0,0,0,0,0
336411,Facility HVAC (f),Adoption of BATs,2.68,0,0,1.34,0,0
336411,Facility Lighting,Adoption of BATs,1.34,0,0,0,0,0
336411,Other Facility Support,Adoption of BATs,0,0,0,0,0,0
336411,Onsite Transportation,Adoption of BATs,0,0,0,0,0,0
336411,Conventional Electricity Generation,Adoption of BATs,0,0,0,0,0,0
336411,Other Nonprocess Use,Adoption of BATs,0,0,0,0,0,0
336411,End Use Not Reported,Adoption of BATs,0,0,0,0,0,0
337,TOTAL FUEL CONSUMPTION,Adoption of BATs,10.72,0,0,10.05,0.67,0
337,Conventional Boiler Use,Adoption of BATs,0,0,0,0,0,0
337,CHP and/or Cogeneration Process,Adoption of BATs,0,0,0,0,0,0
337,Process Heating,Adoption of BATs,0.67,0,0,4.02,0,0
337,Process Cooling and Refrigeration,Adoption of BATs,0,0,0,0,0,0
337,Machine Drive,Adoption of BATs,6.03,0,0,0,0,0
337,Electro-Chemical Processes,Adoption of BATs,0,0,0,0,0,0
337,Other Process Use,Adoption of BATs,0,0,0,0,0,0
337,Facility HVAC (f),Adoption of BATs,2.01,0,0,4.69,0,0
337,Facility Lighting,Adoption of BATs,1.34,0,0,0,0,0
337,Other Facility Support,Adoption of BATs,0.67,0,0,0,0,0
337,Onsite Transportation,Adoption of BATs,0,0,0,0,0,0
337,Conventional Electricity Generation,Adoption of BATs,0,0,0,0,0,0
337,Other Nonprocess Use,Adoption of BATs,0,0,0,0,0,0
337,End Use Not Reported,Adoption of BATs,0,0,0,0,0,0
339,TOTAL FUEL CONSUMPTION,Adoption of BATs,22.11,0,0,16.75,0.67,0
339,Conventional Boiler Use,Adoption of BATs,0,0,0,0.67,0,0
339,CHP and/or Cogeneration Process,Adoption of BATs,0,0,0,1.34,0,0
339,Process Heating,Adoption of BATs,1.34,0,0,6.7,0,0
339,Process Cooling and Refrigeration,Adoption of BATs,1.34,0,0,0,0,0
339,Machine Drive,Adoption of BATs,7.37,0,0,0.67,0,0
339,Electro-Chemical Processes,Adoption of BATs,0,0,0,0,0,0
339,Other Process Use,Adoption of BATs,0,0,0,0,0,0
339,Facility HVAC (f),Adoption of BATs,5.36,0,0,5.36,0,0
339,Facility Lighting,Adoption of BATs,2.68,0,0,0,0,0
339,Other Facility Support,Adoption of BATs,0.67,0,0,0,0,0
339,Onsite Transportation,Adoption of BATs,0,0,0,0,0,0
339,Conventional Electricity Generation,Adoption of BATs,0,0,0,0,0,0
339,Other Nonprocess Use,Adoption of BATs,0,0,0,0,0,0
339,End Use Not Reported,Adoption of BATs,0,0,0,0,0,0
311,TOTAL FUEL CONSUMPTION,Differential,26.4,0,2.97,55.11,0.66,-0.33
311,Conventional Boiler Use,Differential,0.66,0,0.33,6.27,0.33,0
